"plot_id","group_id","species","dbh_class_index","basal_cm2"
"3421_3",toxicodendron_radicans_3421_3,Toxicodendron radicans,2,4.81000000000000000000000
"3422_2",standing_dead_3422_2,Standing dead,3,44.1600000000000000000000
Exclosure101Be_outside_spring2018_3,standing_dead_Exclosure101Be_outside_spring2018_3,Standing dead,1,0.58890000000000000000
VIBI52_1,standing_dead_VIBI52_1,Standing dead,4,265.0800000000000000000000
"1394_2",berberis_thunbergii_1394_2,Berberis thunbergii,0,0.39260000000000000000
"3425_2",quercus_alba_3425_2,Quercus alba,11,4453.27827229824
"1195_3",carya_ovata_1195_3,Carya ovata,4,44.1800000000000000000000
"1221_3",populus_grandidentata_1221_3,Populus grandidentata,10,2208.00000000000000000000
"1187_2",prunus_serotina_1187_2,Prunus serotina,12,1320.25431267111
X-Large-38_1,ulmus_americana_X-Large-38_1,Ulmus americana,10,1104.00000000000000000000
"1077_2","1077_2nd",Ulmus americana,7,397.600000000000000000000
"1362_1","1362_1st",Lindera benzoin,0,0.196300000000000000000000
"1087_2","1087_2nd",Fagus grandifolia,7,397.600000000000000000000
"1246_2",fraxinus_sp.1_1246_2,Fraxinus sp.,5,122.700000000000000000000
"1194_1","1194_1st",Rosa multiflora,0,4.71120000000000000000
Large-035_1,fraxinus_pennsylvanica_Large-035_1,Fraxinus pennsylvanica,2,36.0750000000000000000
"1354_1","1354_1st",Standing dead,5,613.500000000000000000000
"1267_1","1267_1st",Nyssa sylvatica,8,594.00000000000000000000
"1076_3",standing_dead_1076_3,Standing dead,3,11.0400000000000000000000
Large-074_1,acer_rubrum_Large-074_1,Acer rubrum,10,1104.00000000000000000000
Large-051_1,ulmus_americana_Large-051_1,Ulmus americana,5,122.700000000000000000000
"1376_2","1376_2nd",Standing dead,4,44.1800000000000000000000
"1159_2",prunus_serotina_1159_2,Prunus serotina,9,1660.00000000000000000000
"1297_1","1297_1st",Fraxinus sp.,5,245.400000000000000000000
"1028_2","1028_2nd",Standing dead,4,265.0800000000000000000000
"1330_2",aesculus_glabra_1330_2,Aesculus glabra,2,4.8100000000000000000
"1221_2",fagus_grandifolia_1221_2,Fagus grandifolia,4,309.2600000000000000000000
"3389_1","3389_1st",Acer negundo,11,1625.97054777357
"1100_3",pinus_nigra_1100_3,Pinus nigra,7,397.600000000000000000000
Sc256CCGrant_2,fagus_grandifolia_Sc256CCGrant_2,Fagus grandifolia,3,11.0400000000000000000000
"1396_2",acer_saccharum_1396_2,Acer saccharum,4,44.1800000000000000000000
"3435_3",crataegus_punctata_3435_3,Crataegus punctata,4,44.1800000000000000000000
"3376_1","3376_1st",Fraxinus americana,1,0.785200000000000000000000
"3378_3",standing_dead_3378_3,Standing dead,1,2.748200000000000000000000
"1005_3",standing_dead_1005_3,Standing dead,1,0.196300000000000000000000
"1018_3",platanus_occidentalis_1018_3,Platanus occidentalis,11,6633.16658277112
"1097_2","1097_2nd",Acer saccharum,5,122.700000000000000000000
Large-035_1,cephalanthus_occidentalis_Large-035_1,Cephalanthus occidentalis,0,2.159300000000000000000000
"1189_3",ulmus_americana_1189_3,Ulmus americana,4,44.1800000000000000000000
"1283_3",pinus_strobus_1283_3,Pinus strobus,6,240.500000000000000000000
VIBI031_1,VIBI031_1st,Standing dead,3,22.0800000000000000000000
"1101_1","1101_1st",Fraxinus americana,1,0.196300000000000000000000
"1377_2",acer_rubrum_1377_2,Acer rubrum,4,530.1600000000000000000000
Large-110_1,malus_baccata_Large-110_1,Malus baccata,2,7.21500000000000000000000
"1010_3",robinia_pseudoacacia_1010_3,Robinia pseudoacacia,8,2376.00000000000000000000
"1274_3",fraxinus_pennsylvanica_1274_3,Fraxinus pennsylvanica,3,11.0400000000000000000000
"1111_2",populus_grandidentata_1111_2,Populus grandidentata,9,1660.00000000000000000000
"1339_1","1339_1st",Juglans nigra,10,4416.00000000000000000000
"1259_2",ulmus_americana_1259_2,Ulmus americana,5,122.700000000000000000000
"3409_1","3409_1st",Acer saccharum,1,0.196300000000000000000000
"1159_1","1159_1st",Crataegus sp.,2,2.40500000000000000000000
Large-057_1,pyrus_sp.1_Large-057_1,Pyrus sp.,1,1.177800000000000000000000
VIBI021_1,VIBI021_1st,Acer nigrum,12,1288.24933751266
"1090_3",acer_saccharum_1090_3,Acer saccharum,2,4.8100000000000000000
"1273_1","1273_1st",Fagus grandifolia,12,4026.39080854682
LtoL-033_1,fraxinus_pennsylvanica_LtoL-033_1,Fraxinus pennsylvanica,2,2.40500000000000000000000
"1047_1","1047_1st",Carya sp.,2,2.40500000000000000000000
"1102_2",standing_dead_1102_2,Standing dead,6,240.500000000000000000000
"1097_1","1097_1st",Tilia americana,6,240.500000000000000000000
"1258_3",acer_rubrum_1258_3,Acer rubrum,4,44.1800000000000000000000
"1043_3",acer_negundo_1043_3,Acer negundo,7,795.200000000000000000000
"1117_2",fagus_grandifolia_1117_2,Fagus grandifolia,11,5251.33705408965
Large-055_1,platanus_occidentalis_Large-055_1,Platanus occidentalis,10,2208.00000000000000000000
"1265_3",standing_dead_1265_3,Standing dead,6,721.500000000000000000000
VIBI55_1,quercus_rubra_VIBI55_1,Quercus rubra,2,14.43000000000000000000000
Large-114_1,nyssa_sylvatica_Large-114_1,Nyssa sylvatica,6,962.000000000000000000000
LtoL-013_2,toxicodendron_radicans_LtoL-013_2,Toxicodendron radicans,1,0.39260000000000000000
"1206_1","1206_1st",Parthenocissus quinquefolia,3,11.0400000000000000000000
"3396_1","3396_1st",Ulmus rubra,3,11.0400000000000000000000
Large-083_1,acer_rubrum_Large-083_1,Acer rubrum,5,122.700000000000000000000
"1212_3",acer_saccharum_1212_3,Acer saccharum,2,7.21500000000000000000000
"1136_2","1136_2nd",Acer rubrum,4,1016.1400000000000000000000
"3596_2","3596_2nd",Vitis aestivalis,2,7.21500000000000000000000
LtoL-023_2,acer_rubrum_LtoL-023_2,Acer rubrum,7,397.600000000000000000000
Large-072_1,juglans_nigra_Large-072_1,Juglans nigra,10,2208.00000000000000000000
"3596_3",quercus_rubra_3596_3,Quercus rubra,10,1104.00000000000000000000
VIBI57_1,liriodendron_tulipifera_VIBI57_1,Liriodendron tulipifera,4,220.9000000000000000000000
X-Large-003_1,carya_ovata_X-Large-003_1,Carya ovata,3,11.0400000000000000000000
"1073_3",fraxinus_americana_1073_3,Fraxinus americana,2,14.4300000000000000000
"2071_1",ostrya_virginiana_2071_1,Ostrya virginiana,2,2.40500000000000000000000
LtoL-011_2,acer_negundo_LtoL-011_2,Acer negundo,9,830.00000000000000000000
"3386_2","3386_2nd",Berberis thunbergii,0,0.196300000000000000000000
VIBI65_1,acer_saccharum_VIBI65_1,Acer saccharum,2,4.8100000000000000000
"1277_1","1277_1st",Standing dead,6,721.500000000000000000000
"1352_1","1352_1st",Toxicodendron radicans,2,2.40500000000000000000000
"1338_2",carya_cordiformis_1338_2,Carya cordiformis,7,397.600000000000000000000
"1297_3",toxicodendron_radicans_1297_3,Toxicodendron radicans,1,0.588900000000000000000000
"1006_1","1006_1st",Acer rubrum,3,22.0800000000000000000000
"1162_2",carpinus_caroliniana_1162_2,Carpinus caroliniana,3,55.2000000000000000000000
"3386_2","3386_2nd",Acer saccharum,2,36.07500000000000000000000
"1372_1","1372_1st",Salix sp.,7,397.600000000000000000000
"1067_1","1067_1st",Toxicodendron radicans,1,0.196300000000000000000000
"2071_1",standing_dead_2071_1,Standing dead,8,594.00000000000000000000
"3362_2","3362_2nd",Aesculus glabra,7,397.600000000000000000000
LtoL-036_1,quercus_rubra_LtoL-036_1,Quercus rubra,7,397.600000000000000000000
"3385_1","3385_1st",Fagus grandifolia,5,122.700000000000000000000
"1077_1","1077_1st",Acer rubrum,6,240.500000000000000000000
"1195_1","1195_1st",Standing dead,2,76.96000000000000000000000
"1229_2",quercus_rubra_1229_2,Quercus rubra,11,10018.93952536118
"1113_3",fagus_grandifolia_1113_3,Fagus grandifolia,3,132.4800000000000000000000
VIBI54_1,acer_saccharum_VIBI54_1,Acer saccharum,7,795.20000000000000000
"3903_11",standing_dead_3903_11,Standing dead,5,122.700000000000000000000
"4235A_8",crataegus_sp.1_4235A_8,Crataegus sp.,3,11.0400000000000000000000
"1183_1","1183_1st",Quercus rubra,9,1660.00000000000000000000
"1071_3",acer_nigrum_1071_3,Acer nigrum,7,1988.000000000000000000000
"1102_2",parthenocissus_quinquefolia_1102_2,Parthenocissus quinquefolia,2,2.40500000000000000000000
"1221_2",quercus_rubra_1221_2,Quercus rubra,5,122.700000000000000000000
"1197_1","1197_1st",Acer saccharum,2,72.15000000000000000000000
"1253_1","1253_1st",Vitis sp.,3,66.2400000000000000000000
"3400_3",fagus_grandifolia_3400_3,Fagus grandifolia,4,44.1800000000000000000000
"1005_2","1005_2nd",Ostrya virginiana,5,245.400000000000000000000
"3423_3",liquidambar_styraciflua_3423_3,Liquidambar styraciflua,2,14.43000000000000000000000
"1098_3",standing_dead_1098_3,Standing dead,8,1188.00000000000000000000
"1232_1","1232_1st",Lonicera morrowii,0,5.103800000000000000000000
"1082_3",standing_dead_1082_3,Standing dead,5,122.700000000000000000000
"1080_2","1080_2nd",Acer saccharum,9,830.00000000000000000000
"1047_2","1047_2nd",Fraxinus pennsylvanica,3,11.0400000000000000000000
"1292_1","1292_1st",Fagus grandifolia,11,11481.19382597456
"1367_1","1367_1st",Acer rubrum,11,1527.45020215699
"1258_1","1258_1st",Fagus grandifolia,8,594.00000000000000000000
"1040_1","1040_1st",Acer rubrum,11,8728.39682521140
"1195_3",acer_rubrum_1195_3,Acer rubrum,5,245.40000000000000000
NC Practice 2023 A_1,fraxinus_pennsylvanica_NC Practice 2023 A_1,Fraxinus pennsylvanica,3,11.0400000000000000000000
"1131_2",liriodendron_tulipifera_1131_2,Liriodendron tulipifera,11,13131.89656191351
"1195_1","1195_1st",Ligustrum vulgare,0,0.196300000000000000000000
"1050_2","1050_2nd",Quercus rubra,11,5268.13672080472
"1240_3",liriodendron_tulipifera_1240_3,Liriodendron tulipifera,9,830.00000000000000000000
SC254CCGrant_1,berberis_thunbergii_SC254CCGrant_1,Berberis thunbergii,0,4.711200000000000000000000
VIBI039_1,VIBI039_1st,Fagus grandifolia,12,6384.21892691903
"1110_3",acer_saccharum_1110_3,Acer saccharum,11,1269.23484797681
Large-093_1,standing_dead_Large-093_1,Standing dead,7,1192.800000000000000000000
"3465_1","3465_1st",Picea abies,8,2376.00000000000000000000
"1313_2",standing_dead_1313_2,Standing dead,3,22.0800000000000000000000
"1128_2",vitis_aestivalis_1128_2,Vitis aestivalis,1,0.196300000000000000000000
"3596_2","3596_2nd",Magnolia acuminata,8,594.00000000000000000000
SC276CCGrant_1,acer_rubrum_SC276CCGrant_1,Acer rubrum,8,2970.00000000000000000000
"1375_2",acer_saccharum_1375_2,Acer saccharum,4,751.0600000000000000000000
"1146_2",fraxinus_sp.1_1146_2,Fraxinus sp.,11,1618.83127846828
"1376_4",standing_dead_1376_4,Standing dead,6,240.500000000000000000000
"1371_2",magnolia_acuminata_1371_2,Magnolia acuminata,6,481.000000000000000000000
"1078_1","1078_1st",Fraxinus pennsylvanica,6,1924.000000000000000000000
"1385_1","1385_1st",Quercus bicolor,1,0.196300000000000000000000
VIBI008_1,VIBI008_1st,Quercus alba,11,6180.34527166432
"3423_2",acer_rubrum_3423_2,Acer rubrum,10,2208.00000000000000000000
X-Large-16_1,cornus_florida_X-Large-16_1,Cornus florida,4,44.1800000000000000000000
"3483_2",parthenocissus_quinquefolia_3483_2,Parthenocissus quinquefolia,2,12.02500000000000000000000
VIBI010_1,VIBI010_1st,Standing dead,5,122.700000000000000000000
"1212_3",standing_dead_1212_3,Standing dead,5,122.700000000000000000000
"3370_1","3370_1st",Acer saccharum,1,1.570400000000000000000000
Large-061_1,crataegus_sp.1_Large-061_1,Crataegus sp.,3,11.0400000000000000000000
VIBI67_1,fraxinus_americana_VIBI67_1,Fraxinus americana,5,122.700000000000000000000
VIBI048_1,VIBI048_1st,Fagus grandifolia,1,13.93730000000000000000
X-Large-22_1,quercus_rubra_X-Large-22_1,Quercus rubra,9,830.00000000000000000000
"1357_1","1357_1st",Fagus grandifolia,2,2.40500000000000000000000
"3437_2",carya_ovata_3437_2,Carya ovata,4,44.1800000000000000000000
"1219_3",standing_dead_1219_3,Standing dead,4,88.3600000000000000000000
"1105_2",parthenocissus_quinquefolia_1105_2,Parthenocissus quinquefolia,1,0.196300000000000000000000
"1074_3",standing_dead_1074_3,Standing dead,2,9.6200000000000000000
"1385_2",quercus_bicolor_1385_2,Quercus bicolor,3,11.0400000000000000000000
"1070_3",acer_rubrum_1070_3,Acer rubrum,10,1104.00000000000000000000
"1188_2",pyrus_sp.1_1188_2,Pyrus sp.,2,40.8850000000000000000
VIBI033_1,VIBI033_1st,Carpinus caroliniana,2,4.8100000000000000000
VIBI62_1,carya_ovata_VIBI62_1,Carya ovata,12,1569.29621630281
"1300_2",berberis_thunbergii_1300_2,Berberis thunbergii,0,1.17780000000000000000
"1197_1","1197_1st",Acer saccharum,10,1104.00000000000000000000
"1279_1","1279_1st",Fraxinus pennsylvanica,5,122.700000000000000000000
"1135_2",fagus_grandifolia_1135_2,Fagus grandifolia,1,3.337100000000000000000000
"1153_2",acer_saccharum_1153_2,Acer saccharum,4,265.0800000000000000000000
"3459_3",standing_dead_3459_3,Standing dead,0,2.159300000000000000000000
"1294_1","1294_1st",Standing dead,8,594.00000000000000000000
"1317_1","1317_1st",Magnolia acuminata,10,1104.00000000000000000000
"1069_2","1069_2nd",Crataegus sp.,3,143.5200000000000000000000
"1194_2",fraxinus_sp.1_1194_2,Fraxinus sp.,5,122.700000000000000000000
"1052_1","1052_1st",Acer negundo,2,2.40500000000000000000000
VIBI046_1,VIBI046_1st,Carya glabra,11,2256.41750751433
"1217_1","1217_1st",Pinus nigra,10,20976.00000000000000000000
"1189_1","1189_1st",Acer saccharum,3,11.0400000000000000000000
"1159_1","1159_1st",Celastrus orbiculatus,2,4.8100000000000000000
VIBI55_1,fagus_grandifolia_VIBI55_1,Fagus grandifolia,4,44.1800000000000000000000
"1324_1","1324_1st",Lonicera maackii,0,2.748200000000000000000000
"1368_2",acer_rubrum_1368_2,Acer rubrum,3,22.080000000000000000
Large-109_1,rubus_pensilvanicus_Large-109_1,Rubus pensilvanicus,0,3.92600000000000000000
"3668_3",carpinus_caroliniana_3668_3,Carpinus caroliniana,3,77.2800000000000000000000
"1267_2",fagus_grandifolia_1267_2,Fagus grandifolia,5,368.100000000000000000000
"1175_3",standing_dead_1175_3,Standing dead,2,7.21500000000000000000000
"1191_2",prunus_serotina_1191_2,Prunus serotina,4,44.1800000000000000000000
"1067_2","1067_2nd",Acer rubrum,6,481.000000000000000000000
,,Carpinus caroliniana,5,490.800000000000000000000
"4235_11",acer_saccharum_4235_11,Acer saccharum,4,132.5400000000000000000000
"4235A_12",acer_nigrum_4235A_12,Acer nigrum,9,830.00000000000000000000
"1380_2",celastrus_orbiculatus_1380_2,Celastrus orbiculatus,0,0.196300000000000000000000
"1201_2",crataegus_sp.1_1201_2,Crataegus sp.,1,2.551900000000000000000000
"3387_1","3387_1st",Fraxinus pennsylvanica,12,1963.49540849362
"1314_1","1314_1st",Carya cordiformis,6,240.500000000000000000000
"1035_1","1035_1st",Fraxinus pennsylvanica,5,122.700000000000000000000
"1082_3",acer_saccharum_1082_3,Acer saccharum,5,245.40000000000000000
LtoL-029_1,acer_saccharinum_LtoL-029_1,Acer saccharinum,11,1513.6271944812
"1211_2",fagus_grandifolia_1211_2,Fagus grandifolia,2,2.40500000000000000000000
"1177_2",vitis_riparia_1177_2,Vitis riparia,3,44.1600000000000000000000
"1125_2",acer_rubrum_1125_2,Acer rubrum,5,122.700000000000000000000
Large-030_1,ulmus_americana_Large-030_1,Ulmus americana,4,574.3400000000000000000000
Exclosure102Be_inside_spring2019_2,fraxinus_pennsylvanica_Exclosure102Be_inside_spring2019_2,Fraxinus pennsylvanica,1,1.37410000000000000000
"3479_1","3479_1st",Standing dead,11,3888.79690430122
"1195_3",standing_dead_1195_3,Standing dead,3,110.4000000000000000000000
"3376_1","3376_1st",Standing dead,1,2.159300000000000000000000
"1048_2","1048_2nd",Standing dead,3,11.0400000000000000000000
"3668_2","3668_2nd",Cornus florida,3,22.080000000000000000
VIBI56_1,carya_ovata_VIBI56_1,Carya ovata,5,122.700000000000000000000
"1277_3",standing_dead_1277_3,Standing dead,6,1924.000000000000000000000
"1238_3",prunus_serotina_1238_3,Prunus serotina,11,2341.39758879394
"1313_1","1313_1st",Acer rubrum,7,795.200000000000000000000
"2557_1",prunus_serotina_2557_1,Prunus serotina,6,721.50000000000000000
"1154_3",standing_dead_1154_3,Standing dead,9,830.00000000000000000000
"1295_1","1295_1st",Acer saccharum,5,981.600000000000000000000
Large-097_1,aesculus_glabra_Large-097_1,Aesculus glabra,3,11.0400000000000000000000
Large-083_1,standing_dead_Large-083_1,Standing dead,10,1104.00000000000000000000
"1177_3",ilex_opaca_1177_3,Ilex opaca,2,4.8100000000000000000
"1307_2",acer_saccharinum_1307_2,Acer saccharinum,11,4769.73090029433
"2557_1",standing_dead_2557_1,Standing dead,2,2.40500000000000000000000
"1048_1","1048_1st",Acer rubrum,8,4158.00000000000000000000
"1298_1","1298_1st",Standing dead,9,830.00000000000000000000
"1394_1","1394_1st",Nyssa sylvatica,3,33.1200000000000000000000
Large-093_1,standing_dead_Large-093_1,Standing dead,4,88.360000000000000000
"1113_1","1113_1st",Liriodendron tulipifera,10,2208.00000000000000000000
"3381_3",acer_negundo_3381_3,Acer negundo,6,240.500000000000000000000
"3365_1","3365_1st",Carya ovata,5,122.700000000000000000000
X-Large-006_1,prunus_serotina_X-Large-006_1,Prunus serotina,2,2.40500000000000000000000
"1325_2",rosa_multiflora_1325_2,Rosa multiflora,1,0.392600000000000000000000
"3382_3",fagus_grandifolia_3382_3,Fagus grandifolia,3,22.0800000000000000000000
"1322_2",fagus_grandifolia_1322_2,Fagus grandifolia,2,2.40500000000000000000000
"1291_3",quercus_prinus_1291_3,Quercus prinus,7,795.200000000000000000000
"3433_1","3433_1st",Acer rubrum,5,122.700000000000000000000
Large-014_1,prunus_serotina_Large-014_1,Prunus serotina,6,481.00000000000000000
"1266_2",standing_dead_1266_2,Standing dead,2,28.86000000000000000000000
"1328_2",prunus_serotina_1328_2,Prunus serotina,1,0.196300000000000000000000
"1099_3",acer_rubrum_1099_3,Acer rubrum,7,1192.800000000000000000000
"1129_2",carya_glabra_1129_2,Carya glabra,11,3685.28453220168
"1266_2",acer_negundo_1266_2,Acer negundo,2,19.24000000000000000000000
"3457_2",standing_dead_3457_2,Standing dead,1,0.78520000000000000000
"1199_2",acer_saccharum_1199_2,Acer saccharum,11,1465.74146845885
"1314_2",standing_dead_1314_2,Standing dead,4,44.1800000000000000000000
"3423_2",rhamnus_cathartica_3423_2,Rhamnus cathartica,5,122.700000000000000000000
"1068_3",standing_dead_1068_3,Standing dead,11,2999.62408157407
"3459_3",crataegus_sp.1_3459_3,Crataegus sp.,3,11.0400000000000000000000
"1281_1","1281_1st",Liriodendron tulipifera,1,0.196300000000000000000000
VIBI005_1,VIBI005_1st,Quercus rubra,3,22.0800000000000000000000
"1090_2","1090_2nd",Ligustrum vulgare,0,1.963000000000000000000000
X-Large-010_1,fraxinus_sp.1_X-Large-010_1,Fraxinus sp.,7,397.600000000000000000000
"1309_1","1309_1st",Acer rubrum,2,16.83500000000000000000000
Large-055_1,fraxinus_pennsylvanica_Large-055_1,Fraxinus pennsylvanica,2,7.21500000000000000000000
"1275_1","1275_1st",Fagus grandifolia,7,795.200000000000000000000
"1135A_2",standing_dead_1135A_2,Standing dead,8,594.00000000000000000000
"1380_2",vitis_aestivalis_1380_2,Vitis aestivalis,4,44.1800000000000000000000
"1229_1","1229_1st",Crataegus sp.,2,2.40500000000000000000000
"1241_2",quercus_bicolor_1241_2,Quercus bicolor,3,11.0400000000000000000000
"3449_1","3449_1st",Standing dead,4,309.2600000000000000000000
VIBI006_1,VIBI006_1st,Carpinus caroliniana,3,44.1600000000000000000000
"1341_2",parthenocissus_quinquefolia_1341_2,Parthenocissus quinquefolia,3,55.2000000000000000000000
"3511_1","3511_1st",Standing dead,4,132.5400000000000000000000
"1232_3",ulmus_rubra_1232_3,Ulmus rubra,1,1.374100000000000000000000
"1377_1","1377_1st",Prunus serotina,3,11.0400000000000000000000
"3411_3",vitis_aestivalis_3411_3,Vitis aestivalis,4,88.3600000000000000000000
"1048_2","1048_2nd",Euonymus alatus,2,2.40500000000000000000000
"1250_2",frangula_alnus_1250_2,Frangula alnus,2,7.21500000000000000000000
